10560	5
27945	5
19380	7
44941	7
45002	7
24920	9
26309	10
40100	10
51454	10
35415	11
60915	11
7609	17
27011	17
65355	17
57217	18
19092	20
19479	20
65513	20
4186	21
9287	21
41736	21
41939	21
30215	22
44989	22
62708	22
19251	23
42866	23
55841	23
22369	24
6435	25
28274	25
38280	25
38987	25
41413	25
54531	25
56645	25
65486	25
20903	26
36789	27
59042	29
35328	30
64339	30
3838	31
4673	31
6682	31
6781	31
7864	31
13288	31
13820	31
14055	31
16565	31
17364	31
17367	31
19195	31
19483	31
23214	31
31234	31
35706	31
56130	31
58629	31
60051	31
21058	37
40959	37
42766	37
54466	37
64662	37
65093	37
8726	38
13041	38
65225	40
21134	41
39019	41
8311	48
11987	49
20760	49
61396	49
63288	49
64231	49
64793	49
4250	50
5785	53
6574	53
29183	53
30492	53
54438	53
54447	53
30972	56
39762	58
10319	65
32361	65
33603	67
10981	68
23766	68
1130	69
45261	69
45313	69
62415	69
8272	71
23104	72
55248	72
12195	73
12953	73
18391	73
26517	73
32397	73
46350	73
59723	73
13357	75
24952	75
40091	75
45754	75
49591	75
58755	75
59336	75
1512	76
60817	78
1887	81
60889	81
3278	82
9009	82
14881	82
16569	82
17118	82
17322	82
18144	82
21272	82
26609	82
27381	82
29093	82
30737	82
32261	82
34278	82
48607	82
50858	82
51111	82
54494	82
56431	82
57234	82
9051	84
58439	84
54327	85
54451	85
64471	85
65218	85
3173	87
24445	87
26618	87
29300	87
30679	87
39041	87
53556	87
55246	87
56171	87
56562	87
25272	88
27828	88
25977	89
27995	90
1453	93
2038	93
2758	93
3435	93
3770	93
3962	93
4408	93
4679	93
4742	93
4890	93
4984	93
5256	93
5461	93
5922	93
5930	93
5945	93
6028	93
6125	93
6514	93
6557	93
6578	93
6641	93
6666	93
7089	93
7589	93
9682	93
10398	93
10993	93
11134	93
11539	93
11713	93
12134	93
12423	93
13299	93
13718	93
13797	93
14378	93
14654	93
14859	93
14892	93
15041	93
15298	93
16026	93
16640	93
17019	93
17041	93
17046	93
17748	93
17776	93
17922	93
18811	93
19536	93
20250	93
21115	93
21697	93
26053	93
27011	93
27264	93
28132	93
31089	93
31268	93
31361	93
32107	93
32257	93
32437	93
32443	93
32553	93
32746	93
32852	93
35100	93
37952	93
38769	93
39148	93
39207	93
40464	93
40587	93
41246	93
42655	93
42679	93
43360	93
43371	93
44791	93
45649	93
45985	93
45988	93
49885	93
50705	93
51122	93
51454	93
51794	93
52197	93
53608	93
54083	93
54236	93
54356	93
54513	93
54521	93
55213	93
58554	93
59042	93
59675	93
61303	93
62892	93
63096	93
8600	94
21615	94
24836	94
29989	94
38938	94
40251	94
46356	94
65581	96
28750	99
24355	100
24678	100
21491	102
57620	102
59938	102
30789	104
53813	104
57815	105
30179	106
50414	106
7029	107
23041	107
24692	108
64167	108
22722	110
29858	110
36982	110
45570	110
60606	110
60826	110
7676	111
57148	111
65225	111
19796	112
36768	112
29878	114
59432	114
63731	114
10084	118
36696	120
7816	123
9954	124
14095	124
25760	124
47489	124
34041	127
277	128
375	128
1025	128
2102	128
6373	128
8339	128
8792	128
10284	128
16666	128
20635	128
20753	128
21112	128
21496	128
21774	128
22072	128
22901	128
23498	128
23734	128
24327	128
24343	128
24937	128
25695	128
28030	128
28580	128
28612	128
28860	128
29020	128
29103	128
29371	128
30609	128
30919	128
34153	128
36526	128
36611	128
38094	128
38475	128
39141	128
39664	128
39721	128
42031	128
43374	128
43739	128
44916	128
45617	128
48647	128
50012	128
50389	128
51934	128
53056	128
53984	128
54717	128
55027	128
55822	128
55871	128
57430	128
57615	128
58717	128
58954	128
59286	128
59623	128
60317	128
60429	128
60879	128
60929	128
61387	128
63197	128
63415	128
64095	128
64993	128
9110	130
27823	130
21379	131
21975	131
31485	131
42839	131
65363	131
62156	132
847	133
890	133
20765	133
21134	133
24814	133
34725	133
50724	133
53056	133
57787	133
58954	133
63217	133
64428	133
62752	134
8647	136
7559	141
39148	141
42679	141
15929	142
18773	142
21610	142
28060	142
28513	142
28734	142
40841	142
65233	142
36747	143
1208	145
3800	145
5759	145
9223	145
10899	145
23440	145
25108	145
27381	145
29937	145
41576	145
43861	145
46327	145
29714	146
62349	146
7231	148
8442	148
19479	148
24051	148
40565	148
55990	150
26833	154
28853	154
53984	154
1050	155
53184	155
36736	157
9954	159
18953	159
41130	159
64541	159
40732	160
33938	162
8355	164
8003	165
12845	165
55983	165
56917	165
56964	165
65723	165
36428	171
7356	172
42385	172
1207	174
30073	175
45929	175
23849	176
26056	176
43577	178
43488	179
38971	180
65075	180
6049	181
53675	182
1354	185
19398	186
55157	186
62593	186
3120	188
53424	189
27732	192
30789	192
58389	192
24274	194
59902	196
55024	197
36055	198
6484	199
53835	199
58749	199
10981	201
21604	203
25015	204
27671	204
21495	208
22479	208
26015	208
11987	214
19456	214
30662	214
38399	214
56518	214
59874	214
62918	214
20916	216
46929	217
56955	217
17563	219
36168	220
21776	221
24343	221
33589	221
45327	223
56819	223
15434	224
53297	227
8984	231
35603	231
35740	231
53651	231
28238	233
53374	233
42290	234
52690	234
241	235
28389	235
38280	235
38987	235
56645	235
65486	235
43797	242
1365	243
42864	243
43072	243
7851	244
9029	244
36274	244
64361	244
14130	247
18848	251
32448	251
21536	254
42621	254
41020	257
49615	257
30047	260
38313	260
25108	261
36049	261
41346	262
47215	262
14152	263
37326	263
21434	265
42677	265
62325	265
27292	267
30449	267
31927	267
40003	269
46127	273
4419	274
4956	274
17056	274
19628	274
22072	274
23557	274
25581	274
30535	274
34993	274
41270	274
45982	274
46074	274
38933	276
53542	276
26082	278
26510	278
28126	278
55341	282
65054	282
16878	285
20747	285
27700	285
37939	285
58948	285
60608	285
60656	285
60911	285
61297	285
63788	285
65475	285
2249	289
21435	289
28262	289
52577	289
27288	292
11053	293
18832	296
20595	296
22174	296
40218	296
46597	296
36192	297
28321	300
39562	300
268	302
908	302
25804	302
26639	302
29231	302
39618	302
41538	302
49836	302
56813	302
59131	302
62534	302
65612	302
11897	305
13529	305
26559	305
41149	305
56850	305
59359	305
64231	305
64286	305
27593	307
5990	308
6545	308
13133	308
13930	308
19815	308
22924	308
24249	308
45855	308
53984	308
56022	308
57720	308
59103	308
62704	308
64139	308
65225	308
2374	310
3336	310
4240	310
8081	310
22771	310
25875	310
28030	310
28493	310
28777	310
35795	310
42548	310
43374	310
55252	310
55265	310
55740	310
57022	310
58068	310
58719	310
59902	310
4125	313
24300	313
28447	313
36663	313
40865	313
36169	314
45023	315
38677	316
53592	316
57454	316
4293	317
21134	317
30526	317
25474	320
39617	320
57238	321
9439	322
30679	326
41704	326
1389	327
1883	327
3397	327
4637	327
5978	327
6297	327
6545	327
8600	327
8644	327
10242	327
10382	327
11044	327
12950	327
14333	327
14338	327
15080	327
15536	327
16290	327
16998	327
20632	327
21334	327
22795	327
23337	327
26971	327
29511	327
29772	327
30185	327
30406	327
32731	327
34169	327
36159	327
36423	327
40475	327
40698	327
41723	327
42145	327
44021	327
45655	327
48115	327
51141	327
51225	327
54327	327
54634	327
56619	327
59117	327
59160	327
59332	327
60772	327
60809	327
61192	327
64376	327
64784	327
65323	327
65700	327
28488	329
42394	330
1307	331
7859	331
8119	331
22341	331
29873	331
30314	331
62146	335
59866	340
996	343
22739	343
314	349
1542	349
3339	349
4491	349
8289	349
9215	349
9546	349
13820	349
20206	349
23410	349
23500	349
26148	349
27647	349
28779	349
33711	349
34837	349
38103	349
39406	349
40865	349
43072	349
47149	349
58222	349
59851	349
60762	349
2023	350
57308	350
64201	350
26453	352
