2285	4
18340	4
50830	4
53340	4
54869	4
56999	4
60138	4
61569	6
7586	9
23097	10
24040	10
48223	10
64068	15
798	17
60501	17
65441	17
10831	25
18667	25
28153	25
29040	25
30128	25
30579	25
30699	25
30773	25
31165	25
34420	25
40037	25
40353	25
40992	25
49441	25
62563	25
63432	25
63445	25
52502	27
46896	29
50692	29
45071	30
52088	30
30813	31
30971	31
31029	31
12326	33
25196	33
27494	33
32499	33
33626	33
35296	33
38269	33
53922	33
54312	33
58648	33
65443	33
53755	34
14113	35
4415	36
59429	36
62567	36
972	39
1633	39
57148	39
7386	45
9675	45
11277	45
13544	45
20533	45
21496	45
21946	45
38590	45
39442	45
44110	45
45614	45
31029	50
27388	51
43163	52
33968	53
34850	53
9682	57
58563	57
61840	59
32500	60
48366	60
48719	60
62398	60
24577	63
29973	64
26470	65
43442	65
63459	65
6720	66
18900	66
27923	66
12387	67
52226	68
56452	69
60818	69
65340	69
30255	70
4647	72
13692	73
61228	74
13105	76
29714	76
46890	76
58458	76
58635	76
62327	76
47348	77
9188	78
12321	78
12801	78
13313	78
14566	78
17163	78
22272	78
24072	78
26641	78
27072	78
28769	78
31744	78
33427	78
34344	78
34604	78
34723	78
36277	78
43489	78
46853	78
47551	78
48158	78
49828	78
51628	78
54000	78
54885	78
57305	78
57526	78
58724	78
61187	78
64437	78
64764	78
22608	82
28035	82
59119	82
29989	83
41924	84
45164	84
48039	84
52715	84
65552	84
60818	85
65340	85
12698	87
21320	87
36277	87
43489	87
46416	87
47141	87
59408	87
9785	89
20327	89
20428	89
44922	89
52550	89
12824	90
37405	90
6290	93
30406	93
30921	93
31129	93
21375	94
30295	94
52911	94
46429	96
28196	99
44833	99
48687	99
55109	99
60868	99
62408	99
64754	99
35992	100
44395	102
30575	103
27724	105
41022	105
13200	106
39803	106
41902	106
34229	107
53340	107
54869	107
34404	108
58238	111
10974	113
24284	113
57472	114
30904	115
37708	115
49315	116
58138	116
30966	117
9244	118
29973	126
30754	126
31871	126
33663	126
37510	126
46092	127
60137	127
42419	129
52910	129
55831	134
17163	135
35554	135
55236	135
65517	135
57366	136
61840	136
17163	137
49895	141
34944	142
34965	142
55356	142
32726	145
37187	145
60978	146
44052	155
59665	155
57484	158
59412	160
36515	162
53683	162
27916	165
5629	167
6733	167
6968	167
14021	167
20384	167
23811	167
25461	167
26922	167
30440	167
31323	167
33408	167
35513	167
36438	167
37394	167
38959	167
40093	167
41508	167
41918	167
49220	167
49616	167
49924	167
52081	167
52581	167
53340	167
54818	167
55864	167
56789	167
58392	167
59286	167
59317	167
61328	167
64407	167
17506	168
44555	168
47845	168
40591	170
65442	170
14524	175
53112	175
2537	176
32635	176
37411	176
42427	176
18644	177
22574	177
26283	177
31725	177
34082	177
37411	177
40591	177
52187	177
52630	177
53683	177
54649	177
60213	177
61736	177
17730	182
62523	182
20567	189
24831	189
53430	189
58788	189
51681	190
57202	191
8998	192
57399	192
46110	194
17891	195
8151	196
14170	196
46064	196
47247	196
54686	197
32281	202
32067	203
53956	203
47535	204
51132	204
53443	204
18707	205
52273	206
55956	206
3440	209
31106	209
54520	210
49322	214
16902	215
17441	215
18275	215
28479	215
38154	215
60769	215
44307	216
25655	217
64735	217
51006	218
58878	223
36987	225
63020	225
7785	229
16674	229
25574	229
30256	229
30384	229
30466	229
33320	229
36398	229
51958	229
52699	229
56565	229
57690	229
57913	229
64907	229
21605	231
25658	231
26142	231
26868	231
34542	231
18685	232
61694	238
47204	241
34690	243
32176	247
52116	247
30513	248
18615	250
28560	250
49748	251
27347	254
58074	255
46896	256
24269	259
43247	259
18858	262
53671	262
59851	262
58093	263
65272	264
56178	267
22059	268
33149	268
37524	268
59148	268
61894	270
36199	271
29646	272
53090	275
33126	277
29562	278
17506	279
23867	279
24238	279
26836	279
27681	279
40392	279
36360	281
38183	284
31869	286
33491	286
45308	286
37226	287
49404	289
22637	292
39446	292
5573	293
15215	293
33359	293
49359	293
54861	293
51172	294
46807	295
56792	295
56937	295
58261	295
96	296
4630	296
6793	296
8030	296
9698	296
21328	296
39993	296
